date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:21:47	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b4c156c-4e9f-56eb34aedb420%22	https://wireless-experts.com/fonts/glyphicons-halflings-regular.eot?	/Users/macadmin/websites/test2/wireless-experts.com/fonts/glyphicons-halflings-regulard41d.eot	(from https://wireless-experts.com/css/bootstrap-3.3.7.css)
17:21:49	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:47%20GMT	https://wireless-experts.com/images/png/source%20components/source-components_thumbnail.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/source%20components/source-components_thumbnail.png	(from https://wireless-experts.com/sitemap.html)
17:21:49	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:47%20GMT	https://wireless-experts.com/images/png/speakers/speakers_thumbnail.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/speakers/speakers_thumbnail.png	(from https://wireless-experts.com/sitemap.html)
17:21:49	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:47%20GMT	https://wireless-experts.com/images/png/Audio%20Systems/audio-systems_thumbnail.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/Audio%20Systems/audio-systems_thumbnail.png	(from https://wireless-experts.com/sitemap.html)
17:21:49	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:49%20GMT	https://wireless-experts.com/images/png/DAVES/DAVES_sitemap_thumbnail.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/DAVES/DAVES_sitemap_thumbnail.png	(from https://wireless-experts.com/sitemap.html)
17:21:51	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%22b4c1570-466c-56eb34b0c5fbf%22	https://wireless-experts.com/fonts/glyphicons-halflings-regular.woff2	/Users/macadmin/websites/test2/wireless-experts.com/fonts/glyphicons-halflings-regular.woff2	(from https://wireless-experts.com/css/bootstrap-3.3.7.css)
17:21:53	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:53%20GMT	https://wireless-experts.com/images/png/HDMI,%20VGA,%20SD%20over%20CAT5/thumbnail.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/HDMI,%20VGA,%20SD%20over%20CAT5/thumbnail.png	(from https://wireless-experts.com/sitemap.html)
17:21:53	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:53%20GMT	https://wireless-experts.com/images/png/Amplifiers/Amplifiers_thumbnail.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/Amplifiers/Amplifiers_thumbnail.png	(from https://wireless-experts.com/sitemap.html)
17:21:53	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:53%20GMT	https://wireless-experts.com/images/png/Security%20Cameras%20&%20Devices/cameras_thumbnail.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/Security%20Cameras%20&%20Devices/cameras_thumbnail.png	(from https://wireless-experts.com/sitemap.html)
17:21:53	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:53%20GMT	https://wireless-experts.com/images/png/healthcare,%20hospitality,%20industrial/thumbnail.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/healthcare,%20hospitality,%20industrial/thumbnail.png	(from https://wireless-experts.com/sitemap.html)
17:21:55	23424/23424	---M--	200	added ('OK')	font/woff	etag:%22b4c156f-5b80-56eb34b05cc23%22	https://wireless-experts.com/fonts/glyphicons-halflings-regular.woff	/Users/macadmin/websites/test2/wireless-experts.com/fonts/glyphicons-halflings-regular.woff	(from https://wireless-experts.com/css/bootstrap-3.3.7.css)
17:21:57	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:56%20GMT	https://wireless-experts.com/images/png/Accessories%20&%20Miscellaneous/thumbnail.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/Accessories%20&%20Miscellaneous/thumbnail.png	(from https://wireless-experts.com/sitemap.html)
17:21:57	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:56%20GMT	https://wireless-experts.com/images/png/PTS-4077f/Applications_1.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/Applications_1.png	(from https://wireless-experts.com/PTS4077F.html)
17:21:57	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:56%20GMT	https://wireless-experts.com/images/png/PTS-4077f/top_view_1.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/top_view_1.png	(from https://wireless-experts.com/PTS4077F.html)
17:21:57	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:56%20GMT	https://wireless-experts.com/images/png/PTS-4077f/Applications_2.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/Applications_2.png	(from https://wireless-experts.com/PTS4077F.html)
17:21:57	45404/45404	---M--	200	added ('OK')	font/ttf	etag:%22b4c156e-b15c-56eb34aff1560%22	https://wireless-experts.com/fonts/glyphicons-halflings-regular.ttf	/Users/macadmin/websites/test2/wireless-experts.com/fonts/glyphicons-halflings-regular.ttf	(from https://wireless-experts.com/css/bootstrap-3.3.7.css)
17:21:59	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:59%20GMT	https://wireless-experts.com/images/png/PTS-4077f/Features_2.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/Features_2.png	(from https://wireless-experts.com/PTS4077F.html)
17:21:59	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:59%20GMT	https://wireless-experts.com/images/png/PTS-4077f/Features_3.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/Features_3.png	(from https://wireless-experts.com/PTS4077F.html)
17:21:59	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:59%20GMT	https://wireless-experts.com/images/png/PTS-4077f/Resources_1.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/Resources_1.png	(from https://wireless-experts.com/PTS4077F.html)
17:21:59	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:21:59%20GMT	https://wireless-experts.com/images/png/PTS-4077f/Features_1.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/Features_1.png	(from https://wireless-experts.com/PTS4077F.html)
17:22:02	109025/109025	---M--	200	added ('OK')	image/svg+xml	etag:%22b4c156d-1a9e1-56eb34af702f4%22	https://wireless-experts.com/fonts/glyphicons-halflings-regular.svg	/Users/macadmin/websites/test2/wireless-experts.com/fonts/glyphicons-halflings-regular.svg	(from https://wireless-experts.com/css/bootstrap-3.3.7.css)
17:22:07	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:02%20GMT	https://wireless-experts.com/images/png/PTS-4077f/Options_1.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/Options_1.png	(from https://wireless-experts.com/PTS4077F.html)
17:22:07	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:02%20GMT	https://wireless-experts.com/images/pdf/PTS-4077F.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PTS-4077F.pdf	(from https://wireless-experts.com/PTS4077F.html)
17:22:07	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:02%20GMT	https://wireless-experts.com/images/pdf/right-directional-speaker.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/right-directional-speaker.pdf	(from https://wireless-experts.com/PTS4077F.html)
17:22:09	379143/379143	---M--	200	added ('OK')	image/png	etag:%22b56003f-5c907-56eb380295906%22	https://wireless-experts.com/images/png/Sitemap/sitemap-title.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/Sitemap/sitemap-title.png	(from https://wireless-experts.com/css/main.css)
17:22:15	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:09%20GMT	https://wireless-experts.com/images/png/PIM-21B-Front-cleaned.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PIM-21B-Front-cleaned.png	(from https://wireless-experts.com/PIM-21B.html)
17:22:15	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:09%20GMT	https://wireless-experts.com/images/pdf/PIM-21B.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PIM-21B.pdf	(from https://wireless-experts.com/PIM-21B.html)
17:22:15	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:09%20GMT	https://wireless-experts.com/images/pdf/PIM-21B%20Manual.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PIM-21B%20Manual.pdf	(from https://wireless-experts.com/PIM-21B.html)
17:22:17	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:11%20GMT	https://wireless-experts.com/images/pdf/PHCbrochure.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHCbrochure.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:23	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:17%20GMT	https://wireless-experts.com/images/pdf/PHTV15MP.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHTV15MP.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:23	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:17%20GMT	https://wireless-experts.com/images/pdf/PHTV19MP.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHTV19MP.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:23	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:17%20GMT	https://wireless-experts.com/images/pdf/PHTV22MP.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHTV22MP.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:25	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:18%20GMT	https://wireless-experts.com/images/pdf/PHTV26MP.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHTV26MP.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:31	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:25%20GMT	https://wireless-experts.com/images/pdf/PHTV32.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHTV32.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:31	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:25%20GMT	https://wireless-experts.com/images/pdf/PHTV19.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHTV19.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:31	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:25%20GMT	https://wireless-experts.com/images/pdf/PHTV22.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHTV22.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:31	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:25%20GMT	https://wireless-experts.com/images/pdf/PHTV26.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHTV26.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:37	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:32%20GMT	https://wireless-experts.com/images/pdf/PHTV39.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHTV39.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:37	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:32%20GMT	https://wireless-experts.com/images/pdf/PHTV40.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHTV40.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:37	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:32%20GMT	https://wireless-experts.com/images/pdf/PHTV42.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHTV42.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:37	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:32%20GMT	https://wireless-experts.com/images/pdf/PHTV50.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHTV50.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:42	24631/24631	UR-M-Z	200	added ('OK')	text/javascript	date:Tue,%2023%20Oct%202018%2000:22:39%20GMT	http://use.edgefonts.net/source-sans-pro:n2,i2,n3,i3,n4,i4,n6,i6,n7,i7,n9,i9:default;source-serif-pro:n4:default.js	/Users/macadmin/websites/test2/use.edgefonts.net/source-sans-pro_n2,i2,n3,i3,n4,i4,n6,i6,n7,i7,n9,i9_default;source-serif-pro_n4_default.js	(from https://wireless-experts.com/government.html)
17:22:43	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:39%20GMT	https://wireless-experts.com/images/pdf/PHTV52.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHTV52.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:43	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:39%20GMT	https://wireless-experts.com/images/pdf/PHTV55.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHTV55.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:43	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:39%20GMT	https://wireless-experts.com/images/pdf/PHTV60.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PHTV60.pdf	(from https://wireless-experts.com/phLCDTv&MP.html)
17:22:43	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:43%20GMT	https://wireless-experts.com/images/png/government/video.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/government/video.png	(from https://wireless-experts.com/government.html)
17:22:43	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:43%20GMT	https://wireless-experts.com/images/png/Education/audio.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/Education/audio.png	(from https://wireless-experts.com/education.html)
17:22:43	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:43%20GMT	https://wireless-experts.com/images/png/government/audio.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/government/audio.png	(from https://wireless-experts.com/government.html)
17:22:43	353/353	---M--	200	added ('OK')	image/png	etag:%22b5618b0-161-56eb372ae3a60%22	https://wireless-experts.com/jQueryAssets/images/ui-bg_highlight-soft_100_eeeeee_1x100.png	/Users/macadmin/websites/test2/wireless-experts.com/jQueryAssets/images/ui-bg_highlight-soft_100_eeeeee_1x100.png	(from https://wireless-experts.com/jQueryAssets/jquery.ui.theme.min.css)
17:22:45	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:45%20GMT	https://wireless-experts.com/images/png/corporate/audio.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/corporate/audio.png	(from https://wireless-experts.com/corporate.html)
17:22:45	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:45%20GMT	https://wireless-experts.com/images/png/Education/video.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/Education/video.png	(from https://wireless-experts.com/education.html)
17:22:45	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:45%20GMT	https://wireless-experts.com/images/png/corporate/video.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/corporate/video.png	(from https://wireless-experts.com/corporate.html)
17:22:47	5888/5888	---M--	200	added ('OK')	image/png	etag:%22b5618af-1700-56eb372a9bdee%22	https://wireless-experts.com/jQueryAssets/images/ui-bg_gloss-wave_35_f6a828_500x100.png	/Users/macadmin/websites/test2/wireless-experts.com/jQueryAssets/images/ui-bg_gloss-wave_35_f6a828_500x100.png	(from https://wireless-experts.com/jQueryAssets/jquery.ui.theme.min.css)
17:22:49	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:45%20GMT	https://wireless-experts.com/images/png/residential/audio.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/residential/audio.png	(from https://wireless-experts.com/residential.html)
17:22:49	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:47%20GMT	https://wireless-experts.com/images/png/residential/video.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/residential/video.png	(from https://wireless-experts.com/residential.html)
17:22:49	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2023%20Oct%202018%2000:22:47%20GMT	https://wireless-experts.com/images/png/hospitality/audio.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/hospitality/audio.png	(from https://wireless-experts.com/hospitality.html)
